"id","city_name","latitude","longitude","timestamp","curr_temperature"
1120,Mirror Lake,40.701123,-110.887579,"2025-01-10 19:47:02",17.8
1121,Lucin,41.346238,-113.905283,"2025-01-10 19:47:03",31.5
1122,Brian Head,37.692681,-112.850196,"2025-01-10 19:47:03",26.4
1123,Salt Lake City,40.400000,-111.850500,"2025-01-10 19:52:05",33.3
1124,Kamas,40.640216,-111.280745,"2025-01-10 19:52:06",29.1
1125,Mirror Lake,40.701123,-110.887579,"2025-01-10 19:52:07",17.8
1126,Lucin,41.346238,-113.905283,"2025-01-10 19:52:08",31.5
1127,Brian Head,37.692681,-112.850196,"2025-01-10 19:52:08",26.4
1128,Salt Lake City,40.400000,-111.850500,"2025-01-10 19:58:20",33.3
1129,Kamas,40.640216,-111.280745,"2025-01-10 19:58:21",29.1
1130,Mirror Lake,40.701123,-110.887579,"2025-01-10 19:58:22",17.8
1131,Lucin,41.346238,-113.905283,"2025-01-10 19:58:23",31.5
1132,Brian Head,37.692681,-112.850196,"2025-01-10 19:58:24",26.4
1133,Salt Lake City,40.400000,-111.850500,"2025-01-10 20:03:25",33.5
1134,Kamas,40.640216,-111.280745,"2025-01-10 20:03:26",29.3
1135,Mirror Lake,40.701123,-110.887579,"2025-01-10 20:03:26",17.9
1136,Lucin,41.346238,-113.905283,"2025-01-10 20:03:27",31.6
1137,Brian Head,37.692681,-112.850196,"2025-01-10 20:03:28",26.9
1138,Salt Lake City,40.400000,-111.850500,"2025-01-10 20:08:29",33.5
1139,Kamas,40.640216,-111.280745,"2025-01-10 20:08:30",29.3
1140,Mirror Lake,40.701123,-110.887579,"2025-01-10 20:08:31",17.9
1141,Lucin,41.346238,-113.905283,"2025-01-10 20:08:32",31.6
1142,Brian Head,37.692681,-112.850196,"2025-01-10 20:08:32",26.9
1143,Salt Lake City,40.400000,-111.850500,"2025-01-10 20:17:04",33.8
1144,Kamas,40.640216,-111.280745,"2025-01-10 20:17:05",29.5
1145,Mirror Lake,40.701123,-110.887579,"2025-01-10 20:17:05",18.0
1146,Lucin,41.346238,-113.905283,"2025-01-10 20:17:06",31.5
1147,Brian Head,37.692681,-112.850196,"2025-01-10 20:17:07",27.3
1148,Salt Lake City,40.400000,-111.850500,"2025-01-10 20:22:09",33.8
1149,Kamas,40.640216,-111.280745,"2025-01-10 20:22:10",29.5
1150,Mirror Lake,40.701123,-110.887579,"2025-01-10 20:22:11",18.0
1151,Lucin,41.346238,-113.905283,"2025-01-10 20:22:12",31.5
1152,Brian Head,37.692681,-112.850196,"2025-01-10 20:22:12",27.3
1153,Salt Lake City,40.400000,-111.850500,"2025-01-10 20:38:01",33.8
1154,Kamas,40.640216,-111.280745,"2025-01-10 20:38:02",29.9
1155,Mirror Lake,40.701123,-110.887579,"2025-01-10 20:38:03",18.2
1156,Lucin,41.346238,-113.905283,"2025-01-10 20:38:03",31.6
1157,Brian Head,37.692681,-112.850196,"2025-01-10 20:38:04",27.3
1158,Salt Lake City,40.400000,-111.850500,"2025-01-10 20:47:44",34.1
1159,Kamas,40.640216,-111.280745,"2025-01-10 20:47:45",30.2
1160,Mirror Lake,40.701123,-110.887579,"2025-01-10 20:47:46",16.8
1161,Lucin,41.346238,-113.905283,"2025-01-10 20:47:47",31.7
1162,Brian Head,37.692681,-112.850196,"2025-01-10 20:47:48",27.8
1163,Salt Lake City,40.400000,-111.850500,"2025-01-10 21:11:56",34.3
1164,Kamas,40.640216,-111.280745,"2025-01-10 21:11:57",30.0
1165,Mirror Lake,40.701123,-110.887579,"2025-01-10 21:11:57",17.0
1166,Lucin,41.346238,-113.905283,"2025-01-10 21:11:58",31.8
1167,Brian Head,37.692681,-112.850196,"2025-01-10 21:11:59",28.3
1168,Salt Lake City,40.400000,-111.850500,"2025-01-10 21:17:20",34.3
1169,Kamas,40.640216,-111.280745,"2025-01-10 21:17:21",29.8
1170,Mirror Lake,40.701123,-110.887579,"2025-01-10 21:17:21",17.5
1171,Lucin,41.346238,-113.905283,"2025-01-10 21:17:22",31.6
1172,Brian Head,37.692681,-112.850196,"2025-01-10 21:17:23",28.6
1173,Salt Lake City,40.400000,-111.850500,"2025-01-10 21:27:05",34.7
1174,Kamas,40.640216,-111.280745,"2025-01-10 21:27:06",29.7
1175,Mirror Lake,40.701123,-110.887579,"2025-01-10 21:27:06",13.9
1176,Lucin,41.346238,-113.905283,"2025-01-10 21:27:07",31.5
1177,Brian Head,37.692681,-112.850196,"2025-01-10 21:27:08",28.9
1178,Salt Lake City,40.400000,-111.850500,"2025-01-10 21:45:02",33.1
1179,Kamas,40.640216,-111.280745,"2025-01-10 21:45:03",28.3
1180,Mirror Lake,40.701123,-110.887579,"2025-01-10 21:45:03",13.6
1181,Lucin,41.346238,-113.905283,"2025-01-10 21:45:04",31.3
1182,Brian Head,37.692681,-112.850196,"2025-01-10 21:45:05",28.4
1183,Salt Lake City,40.400000,-111.850500,"2025-01-10 21:57:23",33.1
1184,Kamas,40.640216,-111.280745,"2025-01-10 21:57:24",28.3
1185,Mirror Lake,40.701123,-110.887579,"2025-01-10 21:57:24",13.6
1186,Lucin,41.346238,-113.905283,"2025-01-10 21:57:25",31.3
1187,Brian Head,37.692681,-112.850196,"2025-01-10 21:57:26",28.4
1188,Salt Lake City,40.400000,-111.850500,"2025-01-10 22:17:36",33.5
1189,Kamas,40.640216,-111.280745,"2025-01-10 22:17:36",26.7
1190,Mirror Lake,40.701123,-110.887579,"2025-01-10 22:17:37",14.6
1191,Lucin,41.346238,-113.905283,"2025-01-10 22:17:38",29.4
1192,Brian Head,37.692681,-112.850196,"2025-01-10 22:17:39",27.6
1193,Salt Lake City,40.400000,-111.850500,"2025-01-10 22:22:40",33.5
1194,Kamas,40.640216,-111.280745,"2025-01-10 22:22:41",26.7
1195,Mirror Lake,40.701123,-110.887579,"2025-01-10 22:22:41",14.6
1196,Lucin,41.346238,-113.905283,"2025-01-10 22:22:42",29.4
1197,Brian Head,37.692681,-112.850196,"2025-01-10 22:22:43",27.6
1198,Salt Lake City,40.400000,-111.850500,"2025-01-10 22:27:44",33.5
1199,Kamas,40.640216,-111.280745,"2025-01-10 22:27:45",26.7
1200,Mirror Lake,40.701123,-110.887579,"2025-01-10 22:27:46",14.6
1201,Lucin,41.346238,-113.905283,"2025-01-10 22:27:46",29.4
1202,Brian Head,37.692681,-112.850196,"2025-01-10 22:27:47",27.6
1203,Salt Lake City,40.400000,-111.850500,"2025-01-10 22:32:48",33.7
1204,Kamas,40.640216,-111.280745,"2025-01-10 22:32:49",26.8
1205,Mirror Lake,40.701123,-110.887579,"2025-01-10 22:32:50",15.8
1206,Lucin,41.346238,-113.905283,"2025-01-10 22:32:51",28.6
1207,Brian Head,37.692681,-112.850196,"2025-01-10 22:32:51",27.5
1208,Salt Lake City,40.400000,-111.850500,"2025-01-10 22:37:52",33.7
1209,Kamas,40.640216,-111.280745,"2025-01-10 22:37:53",26.8
1210,Mirror Lake,40.701123,-110.887579,"2025-01-10 22:37:54",15.8
1211,Lucin,41.346238,-113.905283,"2025-01-10 22:37:55",28.6
1212,Brian Head,37.692681,-112.850196,"2025-01-10 22:37:56",27.5
1213,Salt Lake City,40.400000,-111.850500,"2025-01-10 22:42:57",33.7
1214,Kamas,40.640216,-111.280745,"2025-01-10 22:42:57",26.8
1215,Mirror Lake,40.701123,-110.887579,"2025-01-10 22:42:58",15.8
1216,Lucin,41.346238,-113.905283,"2025-01-10 22:42:59",28.6
1217,Brian Head,37.692681,-112.850196,"2025-01-10 22:43:00",27.5
1218,Salt Lake City,40.400000,-111.850500,"2025-01-10 22:48:01",33.8
1219,Kamas,40.640216,-111.280745,"2025-01-10 22:48:01",27.1
1220,Mirror Lake,40.701123,-110.887579,"2025-01-10 22:48:02",17.0
1221,Lucin,41.346238,-113.905283,"2025-01-10 22:48:03",27.9
1222,Brian Head,37.692681,-112.850196,"2025-01-10 22:48:04",26.8
1223,Salt Lake City,40.400000,-111.850500,"2025-01-10 22:53:05",33.8
1224,Kamas,40.640216,-111.280745,"2025-01-10 22:53:06",27.1
1225,Mirror Lake,40.701123,-110.887579,"2025-01-10 22:53:06",17.0
1226,Lucin,41.346238,-113.905283,"2025-01-10 22:53:07",27.9
1227,Brian Head,37.692681,-112.850196,"2025-01-10 22:53:08",26.8
1228,Salt Lake City,40.400000,-111.850500,"2025-01-10 22:58:09",33.8
1229,Kamas,40.640216,-111.280745,"2025-01-10 22:58:10",27.1
1230,Mirror Lake,40.701123,-110.887579,"2025-01-10 22:58:11",17.0
1231,Lucin,41.346238,-113.905283,"2025-01-10 22:58:11",27.9
1232,Brian Head,37.692681,-112.850196,"2025-01-10 22:58:12",26.8
1233,Salt Lake City,40.400000,-111.850500,"2025-01-10 23:03:13",34.0
1234,Kamas,40.640216,-111.280745,"2025-01-10 23:03:14",27.2
1235,Mirror Lake,40.701123,-110.887579,"2025-01-10 23:03:15",17.9
1236,Lucin,41.346238,-113.905283,"2025-01-10 23:03:16",27.4
1237,Brian Head,37.692681,-112.850196,"2025-01-10 23:03:16",25.3
1238,Salt Lake City,40.400000,-111.850500,"2025-01-10 23:08:17",34.0
1239,Kamas,40.640216,-111.280745,"2025-01-10 23:08:18",27.2
1240,Mirror Lake,40.701123,-110.887579,"2025-01-10 23:08:19",17.9
1241,Lucin,41.346238,-113.905283,"2025-01-10 23:08:20",27.4
1242,Brian Head,37.692681,-112.850196,"2025-01-10 23:08:21",25.3
1243,Salt Lake City,40.400000,-111.850500,"2025-01-10 23:13:22",34.0
1244,Kamas,40.640216,-111.280745,"2025-01-10 23:13:22",27.2
1245,Mirror Lake,40.701123,-110.887579,"2025-01-10 23:13:23",17.9
1246,Lucin,41.346238,-113.905283,"2025-01-10 23:13:24",27.4
1247,Brian Head,37.692681,-112.850196,"2025-01-10 23:13:25",25.3
1248,Salt Lake City,40.400000,-111.850500,"2025-01-10 23:18:26",34.3
1249,Kamas,40.640216,-111.280745,"2025-01-10 23:18:27",27.5
1250,Mirror Lake,40.701123,-110.887579,"2025-01-10 23:18:27",18.5
1251,Lucin,41.346238,-113.905283,"2025-01-10 23:18:28",27.5
1252,Brian Head,37.692681,-112.850196,"2025-01-10 23:18:29",24.3
1253,Salt Lake City,40.400000,-111.850500,"2025-01-10 23:23:30",34.3
1254,Kamas,40.640216,-111.280745,"2025-01-10 23:23:31",27.5
1255,Mirror Lake,40.701123,-110.887579,"2025-01-10 23:23:32",18.5
1256,Lucin,41.346238,-113.905283,"2025-01-10 23:23:32",27.5
1257,Brian Head,37.692681,-112.850196,"2025-01-10 23:23:33",24.3
1258,Salt Lake City,40.400000,-111.850500,"2025-01-10 23:28:34",34.3
1259,Kamas,40.640216,-111.280745,"2025-01-10 23:28:35",27.5
1260,Mirror Lake,40.701123,-110.887579,"2025-01-10 23:28:36",18.5
1261,Lucin,41.346238,-113.905283,"2025-01-10 23:28:36",27.5
1262,Brian Head,37.692681,-112.850196,"2025-01-10 23:28:37",24.3
1263,Salt Lake City,40.400000,-111.850500,"2025-01-10 23:33:38",34.6
1264,Kamas,40.640216,-111.280745,"2025-01-10 23:33:39",27.7
1265,Mirror Lake,40.701123,-110.887579,"2025-01-10 23:33:40",18.8
1266,Lucin,41.346238,-113.905283,"2025-01-10 23:33:41",29.1
1267,Brian Head,37.692681,-112.850196,"2025-01-10 23:33:41",23.9
1268,Salt Lake City,40.400000,-111.850500,"2025-01-10 23:38:42",34.6
1269,Kamas,40.640216,-111.280745,"2025-01-10 23:38:43",27.7
1270,Mirror Lake,40.701123,-110.887579,"2025-01-10 23:38:44",18.8
1271,Lucin,41.346238,-113.905283,"2025-01-10 23:38:45",29.1
1272,Brian Head,37.692681,-112.850196,"2025-01-10 23:38:46",23.9
1273,Salt Lake City,40.400000,-111.850500,"2025-01-10 23:43:47",34.6
1274,Kamas,40.640216,-111.280745,"2025-01-10 23:43:48",27.7
1275,Mirror Lake,40.701123,-110.887579,"2025-01-10 23:43:48",18.8
1276,Lucin,41.346238,-113.905283,"2025-01-10 23:43:49",29.1
1277,Brian Head,37.692681,-112.850196,"2025-01-10 23:43:50",23.9
1278,Salt Lake City,40.400000,-111.850500,"2025-01-10 23:48:51",34.4
1279,Kamas,40.640216,-111.280745,"2025-01-10 23:48:52",27.9
1280,Mirror Lake,40.701123,-110.887579,"2025-01-10 23:48:52",19.0
1281,Lucin,41.346238,-113.905283,"2025-01-10 23:48:53",30.4
1282,Brian Head,37.692681,-112.850196,"2025-01-10 23:48:54",23.5
1283,Salt Lake City,40.400000,-111.850500,"2025-01-10 23:53:55",34.4
1284,Kamas,40.640216,-111.280745,"2025-01-10 23:53:56",27.9
1285,Mirror Lake,40.701123,-110.887579,"2025-01-10 23:53:57",19.0
1286,Lucin,41.346238,-113.905283,"2025-01-10 23:53:57",30.4
1287,Brian Head,37.692681,-112.850196,"2025-01-10 23:53:58",23.5
1288,Salt Lake City,40.400000,-111.850500,"2025-01-10 23:58:59",34.4
1289,Kamas,40.640216,-111.280745,"2025-01-10 23:59:00",27.9
1290,Mirror Lake,40.701123,-110.887579,"2025-01-10 23:59:01",19.0
1291,Lucin,41.346238,-113.905283,"2025-01-10 23:59:02",30.4
1292,Brian Head,37.692681,-112.850196,"2025-01-10 23:59:03",23.5
1293,Salt Lake City,40.400000,-111.850500,"2025-01-11 00:04:04",34.3
1294,Kamas,40.640216,-111.280745,"2025-01-11 00:04:04",28.3
1295,Mirror Lake,40.701123,-110.887579,"2025-01-11 00:04:05",18.8
1296,Lucin,41.346238,-113.905283,"2025-01-11 00:04:06",30.6
1297,Brian Head,37.692681,-112.850196,"2025-01-11 00:04:07",23.2
1298,Salt Lake City,40.400000,-111.850500,"2025-01-11 00:09:08",32.7
1299,Kamas,40.640216,-111.280745,"2025-01-11 00:09:08",28.5
1300,Mirror Lake,40.701123,-110.887579,"2025-01-11 00:09:14",20.1
1301,Lucin,41.346238,-113.905283,"2025-01-11 00:09:15",31.0
1302,Brian Head,37.692681,-112.850196,"2025-01-11 00:09:16",23.8
1303,Salt Lake City,40.400000,-111.850500,"2025-01-11 00:14:17",32.7
1304,Kamas,40.640216,-111.280745,"2025-01-11 00:14:17",28.5
1305,Mirror Lake,40.701123,-110.887579,"2025-01-11 00:14:18",20.1
1306,Lucin,41.346238,-113.905283,"2025-01-11 00:14:19",31.0
1307,Brian Head,37.692681,-112.850196,"2025-01-11 00:14:20",23.8
1308,Salt Lake City,40.400000,-111.850500,"2025-01-11 00:19:21",32.7
1309,Kamas,40.640216,-111.280745,"2025-01-11 00:19:22",28.6
1310,Mirror Lake,40.701123,-110.887579,"2025-01-11 00:19:22",19.9
1311,Lucin,41.346238,-113.905283,"2025-01-11 00:19:23",31.1
1312,Brian Head,37.692681,-112.850196,"2025-01-11 00:19:24",23.1
1313,Salt Lake City,40.400000,-111.850500,"2025-01-11 00:24:25",32.7
1314,Kamas,40.640216,-111.280745,"2025-01-11 00:24:26",28.6
1315,Mirror Lake,40.701123,-110.887579,"2025-01-11 00:24:27",19.9
1316,Lucin,41.346238,-113.905283,"2025-01-11 00:24:27",31.1
1317,Brian Head,37.692681,-112.850196,"2025-01-11 00:24:28",23.1
1318,Salt Lake City,40.400000,-111.850500,"2025-01-11 00:29:29",32.7
1319,Kamas,40.640216,-111.280745,"2025-01-11 00:29:30",28.6
1320,Mirror Lake,40.701123,-110.887579,"2025-01-11 00:29:31",19.9
1321,Lucin,41.346238,-113.905283,"2025-01-11 00:29:32",31.1
1322,Brian Head,37.692681,-112.850196,"2025-01-11 00:29:32",23.1
1323,Salt Lake City,40.400000,-111.850500,"2025-01-11 00:34:33",32.8
1324,Kamas,40.640216,-111.280745,"2025-01-11 00:34:34",28.5
1325,Mirror Lake,40.701123,-110.887579,"2025-01-11 00:34:35",20.0
1326,Lucin,41.346238,-113.905283,"2025-01-11 00:34:36",31.6
1327,Brian Head,37.692681,-112.850196,"2025-01-11 00:34:37",23.1
1328,Salt Lake City,40.400000,-111.850500,"2025-01-11 00:41:37",32.8
1329,Kamas,40.640216,-111.280745,"2025-01-11 00:41:38",28.5
1330,Mirror Lake,40.701123,-110.887579,"2025-01-11 00:41:39",20.0
1331,Lucin,41.346238,-113.905283,"2025-01-11 00:41:40",31.6
1332,Brian Head,37.692681,-112.850196,"2025-01-11 00:41:41",23.1
1333,Salt Lake City,40.400000,-111.850500,"2025-01-11 00:46:42",33.0
1334,Kamas,40.640216,-111.280745,"2025-01-11 00:46:42",28.5
1335,Mirror Lake,40.701123,-110.887579,"2025-01-11 00:46:43",19.7
1336,Lucin,41.346238,-113.905283,"2025-01-11 00:46:44",31.9
1337,Brian Head,37.692681,-112.850196,"2025-01-11 00:46:45",23.4
1338,Salt Lake City,40.400000,-111.850500,"2025-01-11 00:51:46",33.0
1339,Kamas,40.640216,-111.280745,"2025-01-11 00:51:47",28.5
1340,Mirror Lake,40.701123,-110.887579,"2025-01-11 00:51:47",19.7
1341,Lucin,41.346238,-113.905283,"2025-01-11 00:51:48",31.9
1342,Brian Head,37.692681,-112.850196,"2025-01-11 00:51:49",23.4
1343,Salt Lake City,40.400000,-111.850500,"2025-01-11 00:56:50",33.0
1344,Kamas,40.640216,-111.280745,"2025-01-11 00:56:51",28.5
1345,Mirror Lake,40.701123,-110.887579,"2025-01-11 00:56:52",19.7
1346,Lucin,41.346238,-113.905283,"2025-01-11 00:56:52",31.9
1347,Brian Head,37.692681,-112.850196,"2025-01-11 00:56:53",23.4
1348,Salt Lake City,40.400000,-111.850500,"2025-01-11 01:01:54",33.3
1349,Kamas,40.640216,-111.280745,"2025-01-11 01:01:55",28.4
1350,Mirror Lake,40.701123,-110.887579,"2025-01-11 01:01:56",19.1
1351,Lucin,41.346238,-113.905283,"2025-01-11 01:01:57",32.2
1352,Brian Head,37.692681,-112.850196,"2025-01-11 01:01:57",23.7
1353,Salt Lake City,40.400000,-111.850500,"2025-01-11 01:06:58",33.3
1354,Kamas,40.640216,-111.280745,"2025-01-11 01:06:59",28.4
1355,Mirror Lake,40.701123,-110.887579,"2025-01-11 01:07:00",19.1
1356,Lucin,41.346238,-113.905283,"2025-01-11 01:07:01",32.2
1357,Brian Head,37.692681,-112.850196,"2025-01-11 01:07:02",23.7
1358,Salt Lake City,40.400000,-111.850500,"2025-01-11 01:17:08",33.7
1359,Kamas,40.640216,-111.280745,"2025-01-11 01:17:09",28.5
1360,Mirror Lake,40.701123,-110.887579,"2025-01-11 01:17:10",18.5
1361,Lucin,41.346238,-113.905283,"2025-01-11 01:17:11",31.1
1362,Brian Head,37.692681,-112.850196,"2025-01-11 01:17:11",23.7
1363,Salt Lake City,40.400000,-111.850500,"2025-01-11 01:23:08",33.7
1364,Kamas,40.640216,-111.280745,"2025-01-11 01:23:09",28.5
1365,Mirror Lake,40.701123,-110.887579,"2025-01-11 01:23:10",18.5
1366,Lucin,41.346238,-113.905283,"2025-01-11 01:23:11",31.1
1367,Brian Head,37.692681,-112.850196,"2025-01-11 01:23:12",23.7
1368,Salt Lake City,40.400000,-111.850500,"2025-01-11 01:31:09",33.8
1369,Kamas,40.640216,-111.280745,"2025-01-11 01:31:10",28.3
1370,Mirror Lake,40.701123,-110.887579,"2025-01-11 01:31:11",18.0
1371,Lucin,41.346238,-113.905283,"2025-01-11 01:31:11",30.6
1372,Brian Head,37.692681,-112.850196,"2025-01-11 01:31:12",23.9
1373,Salt Lake City,40.400000,-111.850500,"2025-01-11 01:53:10",33.7
1374,Kamas,40.640216,-111.280745,"2025-01-11 01:53:11",28.0
1375,Mirror Lake,40.701123,-110.887579,"2025-01-11 01:53:11",17.6
1376,Lucin,41.346238,-113.905283,"2025-01-11 01:53:12",30.1
1377,Brian Head,37.692681,-112.850196,"2025-01-11 01:53:13",23.8
1378,Salt Lake City,40.400000,-111.850500,"2025-01-11 02:00:02",33.7
1379,Kamas,40.640216,-111.280745,"2025-01-11 02:00:02",27.8
1380,Mirror Lake,40.701123,-110.887579,"2025-01-11 02:00:04",17.5
1381,Lucin,41.346238,-113.905283,"2025-01-11 02:00:05",29.8
1382,Brian Head,37.692681,-112.850196,"2025-01-11 02:00:06",23.9
1383,Salt Lake City,40.400000,-111.850500,"2025-01-11 02:07:09",33.7
1384,Kamas,40.640216,-111.280745,"2025-01-11 02:07:10",27.8
1385,Mirror Lake,40.701123,-110.887579,"2025-01-11 02:07:11",17.5
1386,Lucin,41.346238,-113.905283,"2025-01-11 02:07:13",29.8
1387,Brian Head,37.692681,-112.850196,"2025-01-11 02:07:15",23.9
1388,Salt Lake City,40.400000,-111.850500,"2025-01-11 02:17:11",33.5
1389,Kamas,40.640216,-111.280745,"2025-01-11 02:17:12",27.8
1390,Mirror Lake,40.701123,-110.887579,"2025-01-11 02:17:13",17.3
1391,Lucin,41.346238,-113.905283,"2025-01-11 02:17:15",29.5
1392,Brian Head,37.692681,-112.850196,"2025-01-11 02:17:16",23.9
1393,Salt Lake City,40.400000,-111.850500,"2025-01-11 02:26:11",33.6
1394,Kamas,40.640216,-111.280745,"2025-01-11 02:26:12",27.4
1395,Mirror Lake,40.701123,-110.887579,"2025-01-11 02:26:12",17.3
1396,Lucin,41.346238,-113.905283,"2025-01-11 02:26:13",29.0
1397,Brian Head,37.692681,-112.850196,"2025-01-11 02:26:14",24.0
1398,Salt Lake City,40.400000,-111.850500,"2025-01-11 02:36:13",33.6
1399,Kamas,40.640216,-111.280745,"2025-01-11 02:36:14",27.3
1400,Mirror Lake,40.701123,-110.887579,"2025-01-11 02:36:15",16.8
1401,Lucin,41.346238,-113.905283,"2025-01-11 02:36:16",28.5
1402,Brian Head,37.692681,-112.850196,"2025-01-11 02:36:17",23.8
1403,Salt Lake City,40.400000,-111.850500,"2025-01-11 03:07:12",33.4
1404,Kamas,40.640216,-111.280745,"2025-01-11 03:07:13",27.2
1405,Mirror Lake,40.701123,-110.887579,"2025-01-11 03:07:13",16.1
1406,Lucin,41.346238,-113.905283,"2025-01-11 03:07:14",27.6
1407,Brian Head,37.692681,-112.850196,"2025-01-11 03:07:15",23.5
1408,Salt Lake City,40.400000,-111.850500,"2025-01-11 03:15:11",33.5
1409,Kamas,40.640216,-111.280745,"2025-01-11 03:15:13",26.9
1410,Mirror Lake,40.701123,-110.887579,"2025-01-11 03:15:14",15.9
1411,Lucin,41.346238,-113.905283,"2025-01-11 03:15:20",26.9
1412,Brian Head,37.692681,-112.850196,"2025-01-11 03:15:21",23.4
1413,Salt Lake City,40.400000,-111.850500,"2025-01-11 03:21:11",33.5
1414,Kamas,40.640216,-111.280745,"2025-01-11 03:21:11",26.9
1415,Mirror Lake,40.701123,-110.887579,"2025-01-11 03:21:12",15.9
1416,Lucin,41.346238,-113.905283,"2025-01-11 03:21:13",26.9
1417,Brian Head,37.692681,-112.850196,"2025-01-11 03:21:14",23.4
1418,Salt Lake City,40.400000,-111.850500,"2025-01-11 03:31:10",33.0
1419,Kamas,40.640216,-111.280745,"2025-01-11 03:31:11",26.5
1420,Mirror Lake,40.701123,-110.887579,"2025-01-11 03:31:12",14.8
1421,Lucin,41.346238,-113.905283,"2025-01-11 03:31:13",26.6
1422,Brian Head,37.692681,-112.850196,"2025-01-11 03:31:14",23.2
1423,Salt Lake City,40.400000,-111.850500,"2025-01-11 04:03:40",32.3
1424,Kamas,40.640216,-111.280745,"2025-01-11 04:03:41",26.0
1425,Mirror Lake,40.701123,-110.887579,"2025-01-11 04:03:41",13.7
1426,Lucin,41.346238,-113.905283,"2025-01-11 04:03:42",26.4
1427,Brian Head,37.692681,-112.850196,"2025-01-11 04:03:43",22.8
1428,Salt Lake City,40.400000,-111.850500,"2025-01-11 04:08:44",32.3
1429,Kamas,40.640216,-111.280745,"2025-01-11 04:08:50",26.0
1430,Mirror Lake,40.701123,-110.887579,"2025-01-11 04:08:51",13.7
1431,Lucin,41.346238,-113.905283,"2025-01-11 04:08:52",26.4
1432,Brian Head,37.692681,-112.850196,"2025-01-11 04:08:53",22.8
1433,Salt Lake City,40.400000,-111.850500,"2025-01-11 04:43:11",32.0
1434,Kamas,40.640216,-111.280745,"2025-01-11 04:43:12",25.3
1435,Mirror Lake,40.701123,-110.887579,"2025-01-11 04:43:13",11.9
1436,Lucin,41.346238,-113.905283,"2025-01-11 04:43:14",25.5
1437,Brian Head,37.692681,-112.850196,"2025-01-11 04:43:16",22.4
1438,Salt Lake City,40.400000,-111.850500,"2025-01-11 04:48:18",31.9
1439,Kamas,40.640216,-111.280745,"2025-01-11 04:48:19",24.3
1440,Mirror Lake,40.701123,-110.887579,"2025-01-11 04:48:20",10.3
1441,Lucin,41.346238,-113.905283,"2025-01-11 04:48:21",25.3
1442,Brian Head,37.692681,-112.850196,"2025-01-11 04:48:22",22.0
1443,Salt Lake City,40.400000,-111.850500,"2025-01-11 05:09:12",31.5
1444,Kamas,40.640216,-111.280745,"2025-01-11 05:09:12",24.3
1445,Mirror Lake,40.701123,-110.887579,"2025-01-11 05:09:13",9.4
1446,Lucin,41.346238,-113.905283,"2025-01-11 05:09:14",25.2
1447,Brian Head,37.692681,-112.850196,"2025-01-11 05:09:15",21.8
1448,Salt Lake City,40.400000,-111.850500,"2025-01-11 05:39:53",30.4
1449,Kamas,40.640216,-111.280745,"2025-01-11 05:39:54",23.7
1450,Mirror Lake,40.701123,-110.887579,"2025-01-11 05:39:54",9.2
1451,Lucin,41.346238,-113.905283,"2025-01-11 05:39:56",25.0
1452,Brian Head,37.692681,-112.850196,"2025-01-11 05:39:57",20.9
1453,Salt Lake City,40.400000,-111.850500,"2025-01-11 05:49:13",30.2
1454,Kamas,40.640216,-111.280745,"2025-01-11 05:49:13",22.4
1455,Mirror Lake,40.701123,-110.887579,"2025-01-11 05:49:14",9.2
1456,Lucin,41.346238,-113.905283,"2025-01-11 05:49:20",24.9
1457,Brian Head,37.692681,-112.850196,"2025-01-11 05:49:21",19.4
1460,Salt Lake City,40.400000,-111.850500,"2025-01-11 12:29:31",32.4
1461,Kamas,40.640216,-111.280745,"2025-01-11 12:29:32",25.0
1462,Mirror Lake,40.701123,-110.887579,"2025-01-11 12:29:32",9.0
1463,Lucin,41.346238,-113.905283,"2025-01-11 12:29:33",35.5
1464,Brian Head,37.692681,-112.850196,"2025-01-11 12:29:34",14.3
1465,Salt Lake City,40.400000,-111.850500,"2025-01-11 12:34:35",32.8
1466,Kamas,40.640216,-111.280745,"2025-01-11 12:34:36",25.2
1467,Mirror Lake,40.701123,-110.887579,"2025-01-11 12:34:37",9.2
1468,Lucin,41.346238,-113.905283,"2025-01-11 12:34:37",35.6
1469,Brian Head,37.692681,-112.850196,"2025-01-11 12:34:38",14.8
1470,Salt Lake City,40.400000,-111.850500,"2025-01-11 12:39:39",32.1
1471,Kamas,40.640216,-111.280745,"2025-01-11 12:39:40",23.9
1472,Mirror Lake,40.701123,-110.887579,"2025-01-11 12:39:41",8.3
1473,Lucin,41.346238,-113.905283,"2025-01-11 12:39:41",36.2
1474,Brian Head,37.692681,-112.850196,"2025-01-11 12:39:42",13.9
1475,Salt Lake City,40.400000,-111.850500,"2025-01-11 12:44:43",32.1
1476,Kamas,40.640216,-111.280745,"2025-01-11 12:44:44",23.9
1477,Mirror Lake,40.701123,-110.887579,"2025-01-11 12:44:45",8.3
1478,Lucin,41.346238,-113.905283,"2025-01-11 12:44:46",36.2
1479,Brian Head,37.692681,-112.850196,"2025-01-11 12:44:47",13.9
1480,Salt Lake City,40.400000,-111.850500,"2025-01-11 12:49:48",32.4
1481,Kamas,40.640216,-111.280745,"2025-01-11 12:49:48",24.8
1482,Mirror Lake,40.701123,-110.887579,"2025-01-11 12:49:49",8.6
1483,Lucin,41.346238,-113.905283,"2025-01-11 12:49:50",36.4
1484,Brian Head,37.692681,-112.850196,"2025-01-11 12:49:51",14.2
